p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
9.975874329496257e-128,2.704800077337552,0.412,0.165,4.174903406894184e-123,NE_2,AFF3
4.897880188232838e-257,2.697904552296038,0.372,0.072,2.0497628587754425e-252,NE_2,UPK3B
3.120957653835163e-38,2.687491990945097,0.205,0.095,1.3061207781300158e-33,NE_2,TIAM1
1.3486139810552381e-107,2.6854567619935934,0.468,0.246,5.643949510716171e-103,NE_2,BICD1
1.4541012920481145e-37,2.6810229394526894,0.206,0.096,6.085413907221359e-33,NE_2,GPR173
4.9180613492991577e-113,2.654380740669621,0.257,0.07,2.0582086746816976e-108,NE_2,CACNA1C
5.2101530802909714e-55,2.652333335621935,0.263,0.119,2.1804490641017714e-50,NE_2,STXBP5
4.06971407766726e-72,2.634625094514771,0.224,0.076,1.7031753415037484e-67,NE_2,EYA4
4.5636712543652674e-70,2.616435506502599,0.32,0.149,1.9098964199518645e-65,NE_2,RANBP17
1.2810659959766436e-51,2.6021485087626663,0.222,0.092,5.361261193162253e-47,NE_2,TMEM108
2.4897151674086107e-88,2.6020813521284727,0.272,0.093,1.0419457975605035e-83,NE_2,AGBL4
8.33109248902674e-52,2.6012348855198386,0.277,0.134,3.486562206657691e-47,NE_2,TMEM132C
1.830592561563324e-55,2.5928062306480832,0.191,0.068,7.661029870142512e-51,NE_2,PDE3A
7.666717050595621e-38,2.5906930824046643,0.186,0.081,3.2085210856742674e-33,NE_2,ZDHHC14
8.074150336843412e-52,2.5884480911548557,0.318,0.174,3.379031915968968e-47,NE_2,RIMBP2
2.057317485807911e-110,2.5811472776396953,0.296,0.094,8.609873678106108e-106,NE_2,CCSER1
3.1034440976425e-64,2.5809932767480435,0.295,0.133,1.2987913548633862e-59,NE_2,PDE4B
2.8653196886047583e-42,2.5723978337787203,0.184,0.074,1.1991362896810913e-37,NE_2,HDAC4
3.2511413099731017e-171,2.563463463871796,0.493,0.187,1.360602638223743e-166,NE_2,RGS7
2.1973223538144943e-119,2.5573072351885604,0.355,0.126,9.195794050713659e-115,NE_2,PPM1E
1.0108735549830033e-58,2.5528283877087987,0.329,0.172,4.230505827603869e-54,NE_2,JAZF1
1.1811629378745824e-71,2.54766714799176,0.404,0.228,4.9431668950051273e-67,NE_2,CREB5
7.422837112036088e-50,2.5421857636651604,0.22,0.09,3.106457331387103e-45,NE_2,LRRTM4
4.5123310878240564e-54,2.537173227844953,0.304,0.154,1.8884105602543675e-49,NE_2,KIF26B
3.844551049964084e-79,2.5195617325192066,0.317,0.132,1.6089446144099692e-74,NE_2,ALK
1.0956976364438524e-38,2.5175761667580856,0.191,0.083,4.585494608517522e-34,NE_2,TRAPPC9
1.1189105253236973e-40,2.503692435684177,0.207,0.093,4.682640548479673e-36,NE_2,CENPP
1.6849913941212623e-91,2.499250927532101,0.392,0.183,7.051688984397483e-87,NE_2,USP39
9.460519383642186e-205,2.495923516870297,0.555,0.206,3.959227362054255e-200,NE_2,CTNNA2
1.494807058164073e-185,2.4921638122409453,0.655,0.372,6.255767538416645e-181,NE_2,TSHZ2
4.9619654454049414e-48,2.483870264118265,0.338,0.201,2.076582538901968e-43,NE_2,MEG8
3.5499103658952637e-65,2.4805068704644353,0.197,0.064,1.4856374881271678e-60,NE_2,GULP1
7.634013882551501e-135,2.4729320939350767,0.385,0.134,3.1948348098478033e-130,NE_2,PLCB1
1.3009350340765571e-37,2.458573957783683,0.199,0.09,5.4444131176103916e-33,NE_2,STXBP5L
9.16463834176093e-96,2.4505585204667684,0.281,0.093,3.8354011460269494e-91,NE_2,TTTY14
7.299449894320719e-94,2.443910777729626,0.322,0.122,3.054819780773221e-89,NE_2,FHIT
2.886416648105679e-53,2.4413015721907683,0.309,0.16,1.2079653672322267e-48,NE_2,KLHL13
6.909816545175542e-96,2.390118210630816,0.379,0.161,2.8917582241559644e-91,NE_2,SDK1
1.6565379399613532e-66,2.384979457705533,0.253,0.098,6.932611278738263e-62,NE_2,KCNIP4
1.5557727685343804e-53,2.384528415280618,0.201,0.075,6.510909036316382e-49,NE_2,ANKS1B
5.18816617139708e-98,2.3803717959688004,0.419,0.199,2.171247542729678e-93,NE_2,SMYD3
2.1025923596904387e-88,2.3706502940335374,0.446,0.244,8.799349025304487e-84,NE_2,TRIO
1.3891893387581532e-36,2.358004980855158,0.184,0.08,5.813757382702871e-32,NE_2,MAN1A1
6.24953167407158e-45,2.3234031897652634,0.233,0.106,2.6154290055989562e-40,NE_2,EPHA5
9.518896700851007e-36,2.321398500852336,0.22,0.109,3.9836582693061465e-31,NE_2,KCNH1
2.072596804702252e-108,2.3213014655868935,0.468,0.233,8.673817627678924e-104,NE_2,BMPR1B
2.6108588387354718e-61,2.316884694220043,0.194,0.064,1.092644424010795e-56,NE_2,LRRC37A3
9.775759437325186e-42,2.313460583903448,0.222,0.102,4.091155324520591e-37,NE_2,CLSTN2
1.8283837804651436e-41,2.3005514677863257,0.17,0.065,7.651786121246626e-37,NE_2,ANKFN1
7.911871026461283e-44,2.295950815548995,0.244,0.116,3.311118024574047e-39,NE_2,UNC79
2.577506999991404e-32,2.2920141125054734,0.304,0.197,1.0786866794964027e-27,NE_2,CAMK1D
2.917272902044495e-68,2.2773485654985377,0.156,0.041,1.220878709505621e-63,NE_2,DSCAM
1.333793475168729e-122,2.269812431171064,0.313,0.094,5.581925693581131e-118,NE_2,PTPRM
7.000841529006441e-237,2.268235148594396,0.588,0.202,2.9298521798891958e-232,NE_2,KCNQ5
2.2718376600536357e-75,2.247645757993223,0.428,0.243,9.507640607324466e-71,NE_2,SLIT3
5.096079270973922e-90,2.228831830868871,0.257,0.081,2.1327091749025863e-85,NE_2,PRKN
2.074209980915731e-63,2.2003846552812854,0.358,0.182,8.680568770132335e-59,NE_2,ROBO1
4.04849737708818e-108,2.184462046461757,0.534,0.312,1.6942961523114031e-103,NE_2,ANK2
1.339013208603275e-42,2.1784465531825177,0.198,0.083,5.603770278004706e-38,NE_2,ERC2
5.925793253806965e-87,2.1754752718256034,0.438,0.231,2.4799444767182147e-82,NE_2,CACNA2D1
1.8727058488379322e-113,2.172078617674517,0.397,0.157,7.837273977386747e-109,NE_2,WWOX
1.6813334997247117e-67,2.1606376738651045,0.358,0.181,7.036380696347918e-63,NE_2,TTC28
1.0297900418584841e-50,2.1512128940093183,0.164,0.054,4.309671325177756e-46,NE_2,MIR570HG
1.2575472030910872e-157,2.149024032315653,0.599,0.309,5.2628350449362e-153,NE_2,DPP6
1.5612668145185468e-50,2.1481886384748696,0.213,0.084,6.533901618760118e-46,NE_2,LARGE1
2.459507579185897e-150,2.145295253099839,0.536,0.239,1.029303921889298e-145,NE_2,RIMS2
3.627442879429465e-39,2.1316328412700916,0.39,0.287,1.518084845041231e-34,NE_2,SPOCK1
1.716723051969137e-48,2.122383638809374,0.153,0.05,7.184485972490838e-44,NE_2,EML6
4.575388935223901e-223,2.1186424243359387,0.771,0.484,1.9148002693912025e-218,NE_2,RBMS3
3.6423129578133265e-47,2.113362441714332,0.331,0.19,1.5243079728448772e-42,NE_2,AOPEP
5.43486276723562e-29,2.1087764479872693,0.292,0.189,2.274490068088107e-24,NE_2,ANKRD36
5.528224495812369e-42,2.1065553189048396,0.356,0.229,2.3135619514974765e-37,NE_2,CNTN1
1.3683741432402675e-106,2.0993268766300686,0.252,0.068,5.72664578946052e-102,NE_2,AC074363.1
8.499725554469557e-57,2.0915857569142196,0.222,0.085,3.5571351445455096e-52,NE_2,CADM2
5.981246094507549e-53,2.0902477462232323,0.348,0.193,2.503151490551409e-48,NE_2,TMEM178B
5.808790074974085e-52,2.0836258937804306,0.407,0.261,2.4309786463766545e-47,NE_2,NXPH1
2.0437594901742015e-41,2.071564965132942,0.404,0.296,8.553133466379033e-37,NE_2,MYT1L
1.2496552885882855e-61,2.063919742555428,0.307,0.141,5.229807382741974e-57,NE_2,PTPRS
7.269388167073646e-39,2.0479856514488937,0.34,0.212,3.042238947920321e-34,NE_2,SYN3
7.2961824085145e-49,2.0432501586660283,0.31,0.164,3.053452337963318e-44,NE_2,PARD3
3.399896696678775e-42,2.0374290976372618,0.381,0.258,1.4228567675600671e-37,NE_2,AGAP1
1.6907183789427453e-56,2.0292000015853877,0.259,0.11,7.075656415875388e-52,NE_2,PDE4D
4.355986497059582e-43,2.004969562990512,0.368,0.237,1.822980349019435e-38,NE_2,SSH2
1.716431227371009e-111,3.735756937744643,0.119,0.017,7.183264686547673e-107,NE_3,FOXN4
0,3.6778792178254425,0.357,0.051,0,NE_3,PLK1
0,3.4955382259707704,0.428,0.067,0,NE_3,TROAP
2.4642131200099967e-158,3.2980711246363104,0.183,0.028,1.0312731907241836e-153,NE_3,CCNA1
3.369687033946247e-166,3.245972267007437,0.218,0.037,1.4102140237065044e-161,NE_3,KIF20A
2.4883285276857585e-263,3.2326320389808325,0.356,0.065,1.04136548883649e-258,NE_3,CDCA8
2.6191623859673573e-278,3.1898663810409884,0.36,0.063,1.0961194585273391e-273,NE_3,CDC20
7.77965831417582e-158,3.1713822372481575,0.228,0.042,3.2557870044825805e-153,NE_3,PIF1
5.258793774420388e-204,3.165620272710561,0.282,0.051,2.200805194594932e-199,NE_3,KIF14
2.167959175982899e-246,3.1490735934217025,0.302,0.05,9.072909151488433e-242,NE_3,DEPDC1
0,3.142550075793847,0.659,0.16,0,NE_3,PTTG1
2.68924132133509e-259,3.138596188918405,0.327,0.055,1.125447492978735e-254,NE_3,CENPA
2.8155921702625563e-250,3.126423546794876,0.329,0.058,1.1783253232548799e-245,NE_3,KIF2C
2.5358366064120453e-292,3.1053191722437283,0.445,0.093,1.061247619783441e-287,NE_3,ASPM
9.956047577706753e-295,3.105100301612638,0.44,0.091,4.166605911270276e-290,NE_3,AURKB
1.2605985673961272e-168,3.0942909151701743,0.258,0.051,5.2756050045527925e-164,NE_3,AURKA
0,3.093286884943019,0.667,0.155,0,NE_3,BIRC5
2.2704685776148566e-226,3.083386961205581,0.351,0.073,9.501910997318175e-222,NE_3,CCNA2
0,3.064110392631902,0.741,0.162,0,NE_3,UBE2C
8.839024916163225e-127,3.059824398001482,0.192,0.037,3.69913192741431e-122,NE_3,CDC25C
1.9922557058290663e-169,3.046322014552289,0.234,0.042,8.337590128894643e-165,NE_3,NEK2
0,3.045300382757869,0.722,0.16,0,NE_3,TOP2A
1.270166194964206e-126,2.9842460665685815,0.209,0.043,5.315645525925202e-122,NE_3,BUB1
6.352160486254694e-270,2.9762727695769966,0.453,0.104,2.6583791634975895e-265,NE_3,CDKN3
1.5248530329522977e-196,2.965880680649195,0.326,0.071,6.381509942905366e-192,NE_3,NUSAP1
4.028396571903935e-182,2.91214616372249,0.25,0.045,1.6858839653417966e-177,NE_3,GAS2L3
0,2.9091363314804743,0.497,0.11,0,NE_3,PRC1
2.877007368909189e-94,2.902703293553852,0.15,0.03,1.2040275838884956e-89,NE_3,FAM83D
8.836898874921506e-217,2.9024210902196184,0.373,0.084,3.69824217915465e-212,NE_3,RACGAP1
1.6305787730021226e-110,2.9003390379276155,0.2,0.044,6.823972165013883e-106,NE_3,CDCA2
0,2.8723028642995243,0.516,0.111,0,NE_3,NUF2
1.7827569528922217e-119,2.8409088432713796,0.206,0.044,7.460837847853948e-115,NE_3,KIF18B
0,2.8085361964443707,0.684,0.18,0,NE_3,CENPF
2.022756358686182e-302,2.783240364089727,0.459,0.095,8.465235361101673e-298,NE_3,CCNB2
3.593080202738605e-283,2.7813951950649294,0.414,0.081,1.5037040648461064e-278,NE_3,PIMREG
1.4037501571807516e-173,2.7662925791093675,0.31,0.07,5.874694407801446e-169,NE_3,CENPE
2.1800036562364804e-102,2.763753142783911,0.207,0.05,9.12331530134967e-98,NE_3,HJURP
3.2132929194080415e-193,2.756317730343013,0.338,0.076,1.3447630867722654e-188,NE_3,SGO2
3.095507459702362e-83,2.7336337146218854,0.166,0.039,1.2954698718854385e-78,NE_3,SAPCD2
0,2.731256727554597,0.518,0.111,0,NE_3,GTSE1
3.3579325149657014e-177,2.7114311903888377,0.342,0.084,1.405294757513146e-172,NE_3,PRR11
6.023797582551723e-225,2.692923771038906,0.371,0.079,2.520959288297896e-220,NE_3,CKAP2L
5.997250101601341e-140,2.682884428895425,0.284,0.071,2.509849167520161e-135,NE_3,PARPBP
7.772654925592354e-281,2.6738987082085464,0.458,0.099,3.2528560863604e-276,NE_3,PBK
1.5097921421231786e-186,2.672647899011621,0.346,0.081,6.318480114785503e-182,NE_3,KIFC1
1.8656198052092198e-209,2.6566931791181396,0.325,0.065,7.807618884800585e-205,NE_3,HMMR
4.266025079528817e-86,2.6471080929978474,0.155,0.034,1.78533149578281e-81,NE_3,IQGAP3
5.0286737477431345e-176,2.639823719348194,0.317,0.072,2.104499963430502e-171,NE_3,SGO1
1.3155266580584764e-147,2.636689849482536,0.267,0.06,5.505479063974724e-143,NE_3,DLGAP5
8.644093322607908e-200,2.6121291176886734,0.383,0.095,3.617553055511409e-195,NE_3,CCNB1
5.791729864958852e-103,2.604950541494298,0.22,0.055,2.4238389484852794e-98,NE_3,TTK
1.5433991431785602e-163,2.5950706389482763,0.314,0.075,6.459125414202274e-159,NE_3,ECT2
8.061439444169581e-100,2.592810035694025,0.2,0.048,3.37371240738497e-95,NE_3,CEP55
4.929025427937792e-80,2.5924752190613836,0.162,0.038,2.062797141591966e-75,NE_3,ARHGAP11B
2.765048445268316e-113,2.591531613690117,0.226,0.054,1.1571727743447902e-108,NE_3,KIF4A
3.3038196050901907e-190,2.581340943655082,0.638,0.288,1.3826485047302448e-185,NE_3,KPNA2
4.018101786010957e-129,2.5766325074653498,0.305,0.083,1.6815755974455854e-124,NE_3,APOLD1
2.114146600994549e-221,2.558233528131251,0.431,0.107,8.847703525162188e-217,NE_3,CDK1
1.7917790858197607e-122,2.547488547380742,0.268,0.07,7.498595474155699e-118,NE_3,ARHGAP11A
1.7679838998507933e-146,2.5294239133920873,0.27,0.061,7.39901262087557e-142,NE_3,KIF23
4.274089128342139e-85,2.528654590376734,0.174,0.042,1.7887063002111853e-80,NE_3,DEPDC1B
3.5794024770574804e-142,2.5011762905612622,0.307,0.079,1.4979799366485555e-137,NE_3,NDC80
2.4744841607308424e-121,2.500511452587908,0.272,0.072,1.0355716212658575e-116,NE_3,NCAPG
1.0089185611767168e-137,2.4901438708495998,0.282,0.07,4.22232417852456e-133,NE_3,KNL1
2.0775348745645746e-91,2.467844057299344,0.203,0.052,8.694483450052745e-87,NE_3,PSRC1
5.005487790727307e-274,2.429286328493925,0.49,0.116,2.094796640419378e-269,NE_3,TPX2
0,2.426885683061513,0.859,0.411,0,NE_3,HMGB2
3.339007017424223e-151,2.4165816434276524,0.639,0.35,1.3973744367920374e-146,NE_3,ARL6IP1
2.0095181209986332e-103,2.4163317613791646,0.209,0.05,8.40983333637928e-99,NE_3,CDCA3
3.3774673417943083e-66,2.413017567174194,0.172,0.049,1.413470082540918e-61,NE_3,H2BC9
2.0968003575650768e-134,2.4096630205925758,0.301,0.081,8.775109496409847e-130,NE_3,CIT
8.431515606847802e-58,2.40662122423875,0.158,0.046,3.5285892814658055e-53,NE_3,KIF18A
1.435748893665679e-183,2.373849461949644,0.38,0.097,6.0086091199908666e-179,NE_3,FOXM1
2.347190264855636e-183,2.3542153737433473,0.481,0.159,9.822991258420835e-179,NE_3,CKAP2
1.0594456797423999e-91,2.353065565211155,0.213,0.057,4.433780169721944e-87,NE_3,SPAG5
0,2.35006062947599,0.568,0.127,0,NE_3,MKI67
1.5643386022213477e-260,2.344490218908639,0.708,0.296,6.54675705029634e-256,NE_3,CKS1B
2.828134111351938e-80,2.3263808566083766,0.193,0.053,1.183574125600786e-75,NE_3,ANLN
1.5037721086310445e-129,2.3147553760168162,0.303,0.083,6.293286274620921e-125,NE_3,KIF11
3.593035091408731e-123,2.303190101918129,0.311,0.09,1.5036851857545538e-118,NE_3,TACC3
7.962377433303918e-62,2.291801844190243,0.156,0.043,3.33225495583769e-57,NE_3,TRIM59
2.176648387688593e-135,2.278083364811069,0.336,0.097,9.109273502476762e-131,NE_3,CENPN
2.6742099423530136e-111,2.263872913906365,0.346,0.119,1.1191568608747363e-106,NE_3,KNSTRN
1.5639755958791396e-122,2.253481200003516,0.368,0.123,6.545237868754199e-118,NE_3,KIF20B
3.9902713354773315e-77,2.2492906372165296,0.199,0.056,1.6699285538972632e-72,NE_3,SPC24
1.3434909996471256e-60,2.245178175956566,0.166,0.049,5.62250983352322e-56,NE_3,SKA1
8.539693121951882e-221,2.2415615022915043,0.559,0.179,3.573861571536862e-216,NE_3,MAD2L1
1.1603206021974204e-108,2.2161473429244896,0.324,0.105,4.855941720196204e-104,NE_3,MXD3
2.1264844189653686e-71,2.206621582537565,0.202,0.061,8.899337293370067e-67,NE_3,BUB1B
1.6069174331096732e-48,2.2060793579013236,0.155,0.05,6.724949457563983e-44,NE_3,SKA3
6.083536005604791e-84,2.1640777696611346,0.21,0.058,2.545959818345605e-79,NE_3,NCAPH
1.434936851755841e-144,2.1638830648758822,0.626,0.304,6.005210724598195e-140,NE_3,SKA2
9.535431657379275e-168,2.146243144008979,0.614,0.282,3.9905781486132265e-163,NE_3,MZT1
3.9974147766962086e-130,2.1126526567808974,0.419,0.15,1.6729180840473634e-125,NE_3,CDKN2C
3.579331799492697e-60,2.093934262421229,0.191,0.061,1.4979503580876938e-55,NE_3,KIF15
3.6252711136226854e-58,2.0664526206481977,0.173,0.053,1.5171759610510938e-53,NE_3,CCNF
1.0645599760720786e-58,2.0474826114865605,0.14,0.037,4.4551834998616487e-54,NE_3,OIP5
2.277687170780025e-105,2.039258428031312,0.482,0.223,9.532120809714404e-101,NE_3,CDKN2D
3.08163780035786e-58,2.0351780731517244,0.15,0.042,1.2896654194497643e-53,NE_3,REEP4
9.419205621665002e-121,2.020679415816494,0.364,0.119,3.941937552666803e-116,NE_3,ZWINT
8.800940147931719e-51,2.0137147410437466,0.19,0.068,3.6831934519094245e-46,NE_3,TRIP13
0,6.253164867290629,0.206,0.002,0,NE_4,AC103855.2
0,6.089950884240647,0.176,0.002,0,NE_4,ZFP42
0,5.9918268805458315,0.761,0.011,0,NE_4,CYP26B1
0,5.915204993241431,0.118,0.002,0,NE_4,FOXR2
0,5.633862967837643,0.127,0.002,0,NE_4,MST1L
0,5.587579408787827,0.343,0.004,0,NE_4,TRIM29
0,5.2335109577448655,0.188,0.004,0,NE_4,MST1P2
0,5.01989444103404,0.785,0.038,0,NE_4,POU3F1
0,4.486077425735624,0.507,0.018,0,NE_4,NPFF
0,4.421960430235897,0.71,0.025,0,NE_4,AC004057.1
0,4.28492092019912,0.37,0.01,0,NE_4,CCER2
0,4.253744290942331,0.178,0.006,0,NE_4,AC022433.1
0,4.067297038514709,0.246,0.007,0,NE_4,AC073316.1
0,3.893334454591458,0.155,0.005,0,NE_4,AL645608.2
0,3.8910187530387326,0.245,0.01,0,NE_4,PCDHB7
0,3.8623804723278736,0.337,0.012,0,NE_4,CDH22
0,3.85685019150736,0.134,0.005,0,NE_4,AC069277.1
0,3.797214931455684,0.15,0.006,0,NE_4,AC107294.2
0,3.775379864806304,0.291,0.012,0,NE_4,AC040160.1
0,3.685930336731304,0.163,0.003,0,NE_4,MAFA-AS1
0,3.6783093500957493,0.402,0.02,0,NE_4,HCRT
0,3.6546227829015656,0.183,0.012,0,NE_4,THAP12P7
0,3.6148324187625724,0.531,0.028,0,NE_4,FAM163B
0,3.5123285915460043,0.376,0.023,0,NE_4,HPDL
0,3.4561814786985146,0.68,0.042,0,NE_4,SCX
0,3.441231490840573,0.231,0.012,0,NE_4,SOWAHA
0,3.4305781252553924,0.159,0.008,0,NE_4,ZNF676
7.450473094365417e-241,3.4258910452864115,0.117,0.006,3.118022989991927e-236,NE_4,AC015712.6
3.0933922096016804e-258,3.4171317755894584,0.13,0.007,1.2945846397183032e-253,NE_4,AP006333.1
0,3.3801609650696633,0.316,0.019,0,NE_4,AC008443.1
0,3.3364085336198404,0.253,0.014,0,NE_4,HRH3
0,3.311764150776351,0.187,0.01,0,NE_4,PI4KAP1
0,3.2692059668042335,0.948,0.208,0,NE_4,HMX1
0,3.2422523877945633,0.271,0.016,0,NE_4,FZD8
0,3.2168406250127677,0.316,0.016,0,NE_4,PTGER1
4.2716488020131246e-260,3.1698945134178564,0.141,0.009,1.7876850236424926e-255,NE_4,AL137786.1
0,3.1661462792653494,0.374,0.023,0,NE_4,IGDCC3
0,3.122182335835165,0.129,0.005,0,NE_4,CRB2
0,3.102423969540567,0.319,0.024,0,NE_4,RTN4RL2
0,3.0961361447327054,0.239,0.016,0,NE_4,AC083837.1
2.490631287095173e-286,3.044953860466958,0.131,0.006,1.0423291936493299e-281,NE_4,SLC5A2
3.1375816557690986e-226,3.044420598778923,0.134,0.009,1.3130779229393678e-221,NE_4,AC051619.5
0,3.012677222226136,0.268,0.006,0,NE_4,TACSTD2
1.3189309901609948e-237,3.0117727582037537,0.128,0.008,5.519726193823763e-233,NE_4,PCDHB18P
0,2.982114458341208,0.123,0.004,0,NE_4,SLC9A2
0,2.977162190968652,0.539,0.04,0,NE_4,ZNF208
0,2.9487192595795557,0.24,0.017,0,NE_4,POU4F2
0,2.9466714175753914,0.576,0.047,0,NE_4,PCDHB10
0,2.9409828782464587,0.318,0.022,0,NE_4,ZNF239
0,2.9235699969990385,0.172,0.009,0,NE_4,GRM4
1.8565912470202695e-214,2.913939240135195,0.119,0.008,7.769834368779828e-210,NE_4,CROCCP3
0,2.9083404233671435,0.394,0.033,0,NE_4,GOLGA2P7
0,2.9024270166888764,0.263,0.015,0,NE_4,AC004556.3
0,2.8937590291245954,0.279,0.016,0,NE_4,CIDEB
0,2.8918413395736886,0.47,0.032,0,NE_4,ENO3
1.3373015058984151e-188,2.88282377966806,0.12,0.009,5.596606802184868e-184,NE_4,ZNF300P1
6.58621132163522e-194,2.8824069323253396,0.111,0.008,2.75632943810434e-189,NE_4,SALL4
8.146479999635208e-292,2.8637504140035834,0.207,0.018,3.409301879847335e-287,NE_4,AL161772.1
0,2.856990442957117,0.436,0.041,0,NE_4,PCDHB6
0,2.8491454361809834,0.251,0.021,0,NE_4,LINC02731
0,2.800149842889745,0.229,0.021,0,NE_4,AF186192.2
0,2.7994597926598073,0.197,0.011,0,NE_4,ANKRD35
1.286139296185271e-299,2.794492928925815,0.19,0.015,5.382492954535359e-295,NE_4,AC020929.1
4.31303686141672e-238,2.791159221030178,0.142,0.01,1.8050059265028974e-233,NE_4,AL117336.2
0,2.79028836841512,0.28,0.016,0,NE_4,EXOC3L1
0,2.7893906454189916,0.463,0.038,0,NE_4,NSUN5P1
0,2.7791700618014596,0.407,0.033,0,NE_4,PCDHB2
0,2.7763905830351137,0.67,0.085,0,NE_4,FAM89A
5.482220939857794e-270,2.7396904853767703,0.183,0.015,2.2943094633304866e-265,NE_4,LINC01798
6.402926304394846e-284,2.7142163952374077,0.176,0.013,2.679624658389243e-279,NE_4,PALM3
2.448359568610358e-168,2.7125396979740684,0.119,0.011,1.0246384794634348e-163,NE_4,AC092427.1
0,2.6947104341761148,0.568,0.047,0,NE_4,FNDC5
1.3564260573886327e-282,2.6794315856894277,0.174,0.013,5.676643050171427e-278,NE_4,ZNF485
0,2.679234977587223,0.981,0.336,0,NE_4,PHOX2A
0,2.678701609543171,0.748,0.098,0,NE_4,INSM1
3.7673534836239084e-180,2.6696699124943644,0.123,0.01,1.5766374328966056e-175,NE_4,PPIEL
0,2.6611266058570537,0.421,0.045,0,NE_4,NEFH
0,2.6494108463126924,0.258,0.023,0,NE_4,PIK3CD-AS2
0,2.648868170866572,0.338,0.024,0,NE_4,PAX8-AS1
0,2.6386755144714553,0.378,0.03,0,NE_4,KLHL17
0,2.6364241814463227,0.451,0.044,0,NE_4,AC002316.1
0,2.6330605887852725,0.769,0.088,0,NE_4,ZFHX4
1.4263831969680435e-180,2.6159349190205106,0.12,0.01,5.969413679311262e-176,NE_4,DNLZ
0,2.6103741878627207,0.328,0.026,0,NE_4,LINC01535
0,2.6062321892036877,0.298,0.021,0,NE_4,ELFN1
0,2.5997932718923162,0.501,0.033,0,NE_4,PERP
0,2.577462845736212,0.493,0.05,0,NE_4,WASH3P
0,2.5772131933388014,0.742,0.099,0,NE_4,KCNK3
0,2.5704334896438077,0.779,0.111,0,NE_4,PGAM2
0,2.5675282602091682,0.608,0.083,0,NE_4,LINC01694
0,2.5493548593945974,0.773,0.105,0,NE_4,INSM2
0,2.539879548996815,0.281,0.023,0,NE_4,IPO4
1.1782464733745243e-281,2.5321546740323058,0.208,0.019,4.930961491072384e-277,NE_4,PCDHB5
0,2.525923314640403,0.836,0.166,0,NE_4,BEND5
0,2.5228358702982554,0.342,0.033,0,NE_4,AL662795.2
0,2.511890496549943,0.163,0.008,0,NE_4,LINC01115
2.3184249742908112e-266,2.507851547273355,0.241,0.028,9.702608517407044e-262,NE_4,AUXG01000058.1
0,2.5067846432648784,0.393,0.039,0,NE_4,AC115282.1
0,2.506343584791871,0.362,0.035,0,NE_4,PCDHB16
0,2.5019731594714507,0.327,0.032,0,NE_4,TMEM240
0,2.4989972634376043,0.375,0.036,0,NE_4,NSUN5P2
0,2.4956018252119305,0.334,0.037,0,NE_4,AC092447.7
0,2.493405739829159,0.294,0.031,0,NE_4,RTN4R
0,2.488850607762002,0.241,0.021,0,NE_4,TWNK
0,2.488080811253534,0.517,0.063,0,NE_4,C2CD4B
0,2.4793117416432784,0.764,0.112,0,NE_4,EXOSC4
0,2.4757799159880904,0.567,0.07,0,NE_4,SYT13
2.9785419527042387e-247,2.472053952004637,0.181,0.017,1.246519807206724e-242,NE_4,TENM3-AS1
2.922753958276951e-214,2.4715469658962563,0.204,0.025,1.223172531538904e-209,NE_4,AC005696.4
0,2.46610996705377,0.425,0.047,0,NE_4,PCDHB9
1.4821585768753658e-144,2.4608369481832506,0.118,0.012,6.202833644223405e-140,NE_4,FOXO3B
0,2.4568628498927527,0.245,0.021,0,NE_4,ADGRA1
0,2.4432529628349684,0.316,0.034,0,NE_4,TMEM151A
4.22055637228799e-160,2.4407381570423965,0.129,0.013,1.766302841802524e-155,NE_4,AL109615.4
0,2.4246883428829498,0.393,0.043,0,NE_4,DUXAP8
6.168719473786275e-202,2.4243692392037244,0.129,0.01,2.581609099779556e-197,NE_4,ATF7-NPFF
0,2.417404472221103,0.722,0.128,0,NE_4,BOP1
1.2002332597003524e-183,2.4131845499938764,0.188,0.025,5.022976191845975e-179,NE_4,AC022893.2
0,2.410655266297855,0.782,0.13,0,NE_4,TMEM223
0,2.406320396897068,0.456,0.046,0,NE_4,POLR1B
8.594250419655954e-156,2.3981727528298387,0.125,0.013,3.596693800626017e-151,NE_4,TSPY26P
0,2.3972716356673214,0.291,0.032,0,NE_4,AC020928.1
0,2.3934987783868427,0.431,0.048,0,NE_4,AC008969.1
3.115126825795169e-216,2.3917497247506434,0.165,0.016,1.3036805765952782e-211,NE_4,AL121929.3
4.0627519186082106e-168,2.388447836369573,0.136,0.014,1.7002616779375362e-163,NE_4,AC022107.1
0,2.3873944829085816,0.295,0.034,0,NE_4,AC010615.2
0,2.385934722355775,0.569,0.074,0,NE_4,CITED4
0,2.3852827298430506,0.483,0.057,0,NE_4,CTU1
2.2458894991454157e-245,2.383686550120195,0.184,0.017,9.399047553923564e-241,NE_4,MCF2L-AS1
8.42760506479869e-203,2.3799756649473065,0.152,0.014,3.526952719618252e-198,NE_4,AC134043.3
0,2.3678594435608367,0.31,0.027,0,NE_4,MRPL20-AS1
0,2.363512630613224,0.841,0.172,0,NE_4,NEFM
0,2.358496847901946,0.275,0.027,0,NE_4,LINC01128
1.5134199877800355e-202,2.356159029068049,0.163,0.017,6.3336626488594485e-198,NE_4,SLC27A2
